================================================================================
Count of Words: Data Structure Edition - Output Report
================================================================================
Arquivo Analisado: input/a_riqueza_das_nacoes_english.txt
Estrutura de Dados: Árvore AVL
Data de execução: sábado, 12 de julho de 2025 - 12:44:15
Quantidade de palavras: 385720

================================================================================
Tabela de Frequências
================================================================================
Palavra           | Frequência
projected         | 1    
projecting        | 2    
projector         | 6    
projectors        | 16   
projects          | 30   
prolong           | 1    
prolongation      | 1    
prolongations     | 3    
prolonged         | 5    
prominently       | 2    
promise           | 1    
promised          | 2    
promises          | 6    
promissory        | 17   
promote           | 26   
promoted          | 4    
promoters         | 2    
promotes          | 5    
promoting         | 8    
promotion         | 1    
prompt            | 11   
prompted          | 7    
prompts           | 2    
pronounced        | 1    
proof             | 29   
proofread         | 1    
proofs            | 2    
propagate         | 2    
propagated        | 5    
propagation       | 2    
propensity        | 3    
proper            | 174  
properest         | 2    
properly          | 101  
property          | 90   
proportion        | 481  
proportionable    | 18   
proportionably    | 5    
proportional      | 1    
proportionally    | 2    
proportionate     | 1    
proportioned      | 31   
proportioning     | 1    
proportions       | 11   
proposal          | 13   
proposals         | 2    
propose           | 8    
proposed          | 33   
proposers         | 1    
proposes          | 12   
proposing         | 2    
proposition       | 3    
proprietary       | 1    
proprietor        | 67   
proprietor’s      | 1    
proprietors       | 85   
propriety         | 8    
proscribe         | 1    
prosecute         | 2    
prosecution       | 4    
prosecutions      | 1    
proselytes        | 3    
prospect          | 3    
prosper           | 5    
prospered         | 1    
prosperity        | 68   
prosperous        | 4    
prostitution      | 2    
protagoras        | 2    
protect           | 15   
protected         | 9    
protecting        | 8    
protection        | 48   
protector         | 2    
protectors        | 1    
protects          | 3    
protestant        | 10   
protestants       | 2    
protestations     | 1    
protested         | 1    
proud             | 3    
prove             | 17   
proved            | 11   
provence          | 1    
proverb           | 5    
proverbial        | 1    
proverbs          | 1    
provide           | 33   
provided          | 48   
provident         | 1    
provides          | 7    
providing         | 11   
province          | 43   
provinces         | 115  
provincial        | 19   
provision         | 6    
provisions        | 108  
provisors         | 1    
provocation       | 2    
provoke           | 1    
provoked          | 3    
provokes          | 2    
proximity         | 3    
prudence          | 13   
prudent           | 13   
prudential        | 1    
prudently         | 1    
prussia           | 6    
prussian          | 4    
prussians         | 1    
public            | 410  
publican          | 1    
publication       | 4    
publications      | 1    
publicly          | 3    
published         | 10   
publishing        | 2    
pull              | 1    
pulse             | 1    
punctilious       | 1    
punctual          | 1    
punic             | 3    
punish            | 7    
punishes          | 1    
punishment        | 8    
punishments       | 1    
punitive          | 1    
pupil             | 1    
pupils            | 9    
puppet            | 1    
puppies           | 1    
puppy             | 1    
purchase          | 211  
purchased         | 75   
purchaser         | 6    
purchasers        | 8    
purchases         | 39   
purchasing        | 66   
pure              | 22   
puritans          | 1    
purpose           | 107  
purposes          | 43   
pursuance         | 6    
pursue            | 8    
pursued           | 3    
pursuing          | 3    
pursuit           | 6    
pursuits          | 1    
purveyance        | 1    
purveyor          | 1    
pusillanimity     | 1    
put               | 75   
putrid            | 1    
puts              | 28   
putting           | 6    
pythagoras        | 1    
qr                | 2    
qttesnai          | 1    
quadruped         | 1    
quadrupled        | 3    
quaestus          | 1    
quakers           | 3    
qualification     | 3    
qualifications    | 5    
qualified         | 8    
qualify           | 3    
qualities         | 11   
quality           | 48   
quantities        | 72   
quantity          | 797  
quarrel           | 6    
quarry            | 3    
quarter           | 86   
quartered         | 4    
quarterly         | 2    
quarters          | 13   
quarto            | 1    
quarts            | 1    
queen             | 15   
quesnai           | 2    
quest             | 4    
question          | 10   
questions         | 3    
qui               | 1    
quick             | 3    
quicken           | 2    
quickens          | 2    
quicker           | 1    
quickly           | 8    
quiet             | 6    
quintal           | 2    
quintilian        | 1    
quire             | 1    
quit              | 8    
quite             | 39   
quito             | 2    
quits             | 2    
quitted           | 1    
rabbit            | 1    
rabble            | 1    
race              | 15   
racked            | 1    
raffle            | 1    
rage              | 1    
rags              | 1    
rain              | 4    
raise             | 155  
raised            | 82   
raises            | 34   
raising           | 77   
raleigh           | 2    
ralph             | 1    
rams              | 1    
ramuzzini         | 1    
ran               | 1    
rancourous        | 1    
random            | 2    
range             | 2    
rank              | 53   
ranked            | 3    
ranks             | 68   
rapacity          | 1    
rapid             | 16   
rapidity          | 3    
rapidly           | 7    
rapine            | 3    
rare              | 9    
rarely            | 9    
rarer             | 1    
rarities          | 1    
rarity            | 3    
rash              | 2    
rashly            | 2    
rashness          | 1    
rat               | 1    
rate              | 207  
rated             | 32   
rates             | 24   
rather            | 94   
ratification      | 1    
ratify            | 1    
rating            | 1    
rational          | 2    
ravaged           | 1    
raw               | 27   
re                | 29   
reach             | 1    
reaches           | 1    
reaching          | 1    
read              | 15   
readable          | 2    
reader            | 6    
readier           | 3    
readiest          | 1    
readily           | 26   
readiness         | 3    
reading           | 4    
reads             | 2    
ready             | 33   
real              | 337  
reality           | 46   
realize           | 5    
realized          | 3    
realizes          | 2    
really            | 70   
realm             | 1    
reals             | 2    
reams             | 1    
reap              | 6    
reaper            | 1    
reaps             | 1    
rear              | 2    
reared            | 5    
rearing           | 4    
reason            | 82   
reasonable        | 66   
reasonably        | 5    
reasoning         | 4    
reasonings        | 3    
reasons           | 25   
rebel             | 1    
rebellion         | 2    
rebellions        | 1    
rebellious        | 1    
rebuild           | 1    
rebuilt           | 1    
recal             | 1    
recall            | 1    
receipt           | 23   
receipts          | 27   
receive           | 34   
received          | 52   
receiver          | 5    
receivers         | 1    
receives          | 18   
receiving         | 11   
recency           | 1    
recent            | 2    
recently          | 1    
reception         | 2    
recipice          | 2    
reciprocal        | 2    
reckon            | 5    
reckoned          | 34   
reckoning         | 1    
reclined          | 1    
recoinage         | 10   
recoined          | 1    
recollect         | 2    
recommend         | 8    
recommended       | 10   
recommends        | 1    
recompence        | 36   
recompense        | 2    
recompensed       | 3    
recompenses       | 1    
reconnoitered     | 1    
reconsider        | 1    
record            | 3    
recorded          | 6    
recording         | 1    
records           | 5    
recourse          | 18   
recover           | 3    
recovered         | 4    
recovering        | 2    
recovers          | 1    
recovery          | 2    
recruiting        | 1    
rectors           | 1    
recur             | 1    
redeem            | 7    
redeemable        | 4    
redeemed          | 2    
redemption        | 6    
redistribute      | 1    
redistributing    | 2    
redistribution    | 2    
redraw            | 2    
redrawers         | 1    
redrawing         | 4    
redraws           | 2    
redress           | 7    
redrew            | 1    
reduce            | 61   
reduced           | 84   
reduces           | 10   
reducible         | 4    
reducing          | 17   
reduction         | 30   
reductions        | 4    
redundancy        | 5    
redundant         | 1    
reeds             | 1    
reel              | 1    
reference         | 2    
references        | 2    
referring         | 1    
refers            | 1    
refined           | 10   
refinement        | 4    
refinery          | 1    
refines           | 1    
refining          | 5    
reflection        | 1    
reflections       | 2    
reform            | 6    
reformateur       | 1    
reformation       | 45   
reformations      | 1    
reformers         | 1    
reforming         | 2    
refractory        | 1    
refrain           | 1    
refuge            | 1    
refund            | 10   
refusal           | 1    
refuse            | 7    
refused           | 3    
refusing          | 5    
regality          | 1    
regard            | 105  
regarded          | 25   
regarding         | 2    
regent            | 1    
regiam            | 1    
regimen           | 5    
regimens          | 1    
regiment          | 2    
regimented        | 2    
regiments         | 1    
regions           | 2    
register          | 12   
registered        | 6    
registers         | 5    
registration      | 14   
regraters         | 1    
regular           | 38   
regularity        | 8    
regularly         | 22   
regulate          | 35   
regulated         | 94   
regulates         | 30   
regulating        | 7    
regulation        | 44   
regulations       | 79   
reign             | 25   
reigning          | 1    
reigns            | 3    
reimburse         | 6    
reimposed         | 3    
reimpositions     | 1    
reinstate         | 1    
reject            | 2    
rejected          | 5    
rejecting         | 1    
relapsing         | 1    
relate            | 3    
related           | 2    
relates           | 2    
relating          | 3    
relation          | 3    
relations         | 8    
relative          | 15   
relax             | 1    
relaxation        | 3    
relaxed           | 1    
relaxes           | 1    
release           | 2    
relief            | 10   
relieve           | 14   
relieved          | 10   
relievers         | 1    
relieves          | 1    
relieving         | 7    
religion          | 23   
religions         | 2    
religious         | 19   
reliqua           | 1    
relish            | 1    
relishing         | 1    
reluctance        | 1    
remain            | 41   
remainder         | 5    
remained          | 23   
remaining         | 8    
remains           | 49   
remark            | 8    
remarkable        | 10   
remarkably        | 3    
remarked          | 9    
remarking         | 1    
remarks           | 1    
remedied          | 5    
remedies          | 4    
remedy            | 18   
remedying         | 2    
remember          | 2    
remembered        | 10   
remit             | 1    
remittance        | 1    
remittances       | 1    
remitted          | 3    
remnant           | 1    
remonstrances     | 1    
remonstrated      | 1    
remorse           | 1    
remote            | 26   
remoteness        | 1    
remoter           | 6    
remotest          | 3    
remounting        | 1    
removable         | 2    
removal           | 8    
remove            | 15   
removed           | 13   
removes           | 2    
removing          | 6    
renamed           | 1    
render            | 98   
rendered          | 67   
rendering         | 20   
renders           | 49   
renew             | 1    
renewal           | 8    
renewed           | 4    
renewing          | 1    
renowned          | 1    
rent              | 495  
rental            | 1    
rented            | 3    
renting           | 1    
rents             | 53   
repack            | 1    
repacked          | 1    
repaid            | 8    
repair            | 13   
repaired          | 1    
repairing         | 6    
repairs           | 8    
reparation        | 8    
repay             | 17   
repaying          | 1    
repayment         | 10   
repayments        | 10   
repays            | 3    
repeal            | 8    
repealed          | 6    
repeals           | 1    
repeated          | 8    
repel             | 3    
repelled          | 1    
repelling         | 1    
repels            | 1    
repent            | 1    
repented          | 1    
repetition        | 2    
replace           | 40   
replaced          | 9    
replacement       | 5    
replaces          | 29   
replacing         | 21   
replenish         | 7    
replenished       | 3    
replenishing      | 4    
replied           | 1    
reply             | 1    
report            | 2    
reported          | 5    
reports           | 4    
repose            | 3    
reposed           | 6    
reposing          | 1    
repositories      | 3    
represent         | 14   
representation    | 9    
representations   | 5    
representative    | 1    
representatives   | 10   
represented       | 30   
representing      | 5    
represents        | 9    
reproach          | 4    
reproaches        | 1    
reproduce         | 8    
reproduced        | 2    
reproduces        | 1    
reproducing       | 2    
reproduction      | 10   
republic          | 43   
republican        | 6    
republics         | 31   
repurchasing      | 1    
reputable         | 1    
reputation        | 16   
reputations       | 1    
repute            | 1    
reputed           | 1    
request           | 2    
require           | 102  
required          | 33   
requirements      | 4    
requires          | 78   
requiring         | 12   
requisite         | 32   
requisites        | 1    
requisition       | 6    
requisitions      | 2    
rescind           | 1    
research          | 2    
resemblance       | 11   
resemble          | 7    
resembled         | 2    
resembles         | 5    
resentment        | 3    
reservation       | 1    
reserve           | 8    
reserved          | 32   
reserves          | 1    
reserving         | 4    
reside            | 17   
resided           | 3    
residence         | 19   
resident          | 4    
resides           | 5    
residing          | 2    
residue           | 2    
resist            | 6    
resistance        | 5    
resisted          | 1    
resisting         | 3    
resolution        | 9    
resolutions       | 2    
resolve           | 6    
resolved          | 3    
resolves          | 17   
resort            | 7    
resorted          | 1    
resource          | 17   
resources         | 6    
respect           | 100  
respectable       | 19   
respected         | 17   
respectful        | 1    
respective        | 60   
respectively      | 5    
respects          | 35   
respectum         | 1    
respite           | 1    
responsible       | 1    
rest              | 44   
rested            | 2    
restoration       | 6    
restore           | 11   
restored          | 15   
restores          | 2    
restoring         | 2    
restrain          | 20   
restrained        | 18   
restraining       | 16   
restrains         | 7    
restraint         | 8    
restraints        | 47   
restrict          | 1    
restricted        | 4    
restricting       | 2    
restriction       | 5    
restrictions      | 9    
result            | 8    
resulted          | 2    
resulting         | 4    
resume            | 2    
retail            | 25   
retailed          | 1    
retailer          | 13   
retailers         | 8    
retain            | 6    
retained          | 9    
retainer          | 1    
retainers         | 21   
retaining         | 2    
retaliate         | 1    
retaliation       | 1    
retaliations      | 2    
retard            | 3    
retarded          | 7    
retarding         | 1    
retards           | 3    
retinue           | 1    
retire            | 1    
retired           | 1    
retires           | 2    
retiring          | 1    
retribution       | 5    
retrograde        | 1    
return            | 56   
returned          | 19   
returning         | 12   
returns           | 72   
rev               | 1    
revenge           | 2    
revenged          | 1    
revenging         | 1    
revenue           | 692  
revenues          | 14   
revered           | 3    
reverence         | 1    
reverend          | 1    
reverse           | 1    
reversed          | 1    
reverted          | 1    
review            | 4    
reviewed          | 1    
revive            | 2    
revived           | 3    
revoked           | 1    
revolt            | 2    
revolted          | 1    
revolution        | 22   
revolutions       | 8    
revulsion         | 2    
reward            | 35   
rewarded          | 10   
rewards           | 3    
rhetoric          | 5    
rhetoricians      | 1    
rhine             | 1    
rhode             | 2    
rice              | 25   
rich              | 120  
richard           | 1    
richer            | 24   
riches            | 43   
richest           | 20   
richness          | 3    
rid               | 3    
ridge             | 1    
ridicule          | 1    
ridiculous        | 7    
riding            | 3    
riga              | 2    
right             | 55   
rightly           | 1    
rights            | 18   
rigorous          | 6    
rigorously        | 1    
rigour            | 8    
rigourous         | 1    
ringleaders       | 1    
rings             | 2    
ripe              | 4    
riquet            | 1    
rise              | 175  
risen             | 26   
rises             | 42   
rising            | 8    
risk              | 38   
risks             | 1    
rival             | 7    
rivalled          | 2    
rivals            | 14   
rivalship         | 3    
river             | 7    
rivers            | 19   
riveted           | 1    
riviere           | 1    
rivulets          | 1    
rix               | 1    
road              | 13   
roads             | 35   
robbery           | 2    
robert            | 3    
rock              | 1    
rocks             | 2    
rod               | 1    
roll              | 2    
rom               | 1    
roman             | 66   
romans            | 29   
romantic          | 1    
rome              | 49   
roof              | 1    
room              | 14   
root              | 3    
rope              | 1    
rose              | 8    
rot               | 3    
rotation          | 2    
rouen             | 4    
rouge             | 3    
rough             | 2    
round             | 46   
routine           | 1    
royal             | 17   
royalties         | 3    
royalty           | 3    
rubbing           | 1    
ruddiman          | 1    
ruddiman’s        | 1    
rude              | 133  
ruder             | 1    
rudest            | 7    
rudiments         | 2    
ruffhead          | 1    
ruffles           | 1    
rufus             | 1    
ruin              | 47   
ruined            | 23   
ruining           | 1    
ruinous           | 18   
ruins             | 9    
rule              | 15   
rulers            | 4    
rules             | 14   
rum               | 12   
run               | 43   
running           | 16   
runs              | 11   
rupture           | 2    
rural             | 1    
rushes            | 1    
russia            | 7    
russian           | 6    
rust              | 2    
rustic            | 4    
rye               | 4    
ryswick           | 1    
s                 | 8    
sacred            | 15   
sacrifice         | 3    
sacrificed        | 10   
sacrifices        | 1    
sacrilege         | 1    
sacrilegious      | 1    
safe              | 5    
safely            | 12   
safer             | 1    
safest            | 2    
safety            | 14   
sagacity          | 1    
sages             | 1    
said              | 251  
sail              | 14   
sailed            | 5    
sailing           | 5    
sailor            | 3    
sailors           | 17   
sake              | 32   
salaries          | 27   
salary            | 10   
sale              | 67   
sales             | 6    
sallee            | 1    
salmon            | 2    
salt              | 62   
salted            | 2    
saltmaker         | 1    
saltpetre         | 1    
same              | 1111 
sanctified        | 1    
sanction          | 3    
sanctity          | 1    
sanctuaries       | 2    
sand              | 1    
sandi             | 1    
sandy             | 1    
sanguinary        | 4    
sanguine          | 1    
santa             | 1    
saracens          | 1    
sardinia          | 5    
sat               | 2    
satisfaction      | 4    
satisfactory      | 1    
satisfied         | 5    
satisfies         | 1    
satisfy           | 20   
satisfying        | 3    
sauntering        | 1    
saunters          | 1    
savage            | 9    
savages           | 9    
save              | 30   
saved             | 13   
saves             | 13   
saving            | 26   
savings           | 14   
savoy             | 1    
saw               | 7    
saxon             | 6    
saxons            | 2    
say               | 59   
saying            | 2    
sayings           | 1    
says              | 33   
scales            | 1    
scandal           | 3    
scandinavians     | 1    
scantiest         | 1    
scantily          | 1    
scantiness        | 5    
scanty            | 15   
scarce            | 147  
scarcely          | 1    
scarcer           | 2    
scarcity          | 102  
scarlet           | 1    
scattered         | 5    
scene             | 3    
scheme            | 14   
schemes           | 2    
scherif           | 1    
schism            | 1    
scholar           | 3    
scholars          | 8    
scholarships      | 2    
school            | 12   
schoolmaster      | 1    
schools           | 21   
science           | 25   
sciences          | 17   
scipio            | 1    
scorched          | 1    
score             | 2    
scotch            | 44   
scotia            | 3    
scotiae           | 2    
scotland          | 171  
scots             | 3    
scramble          | 2    
scribbler         | 1    
scriptures        | 1    
scruple           | 3    
scrupulous        | 2    
scrutiny          | 1    
sculptors         | 1    
scythia           | 2    
scythian          | 7    
scythians         | 3    
sea               | 91   
seal              | 5    
seamen            | 6    
seamen’s          | 2    
search            | 5    
seas              | 14   
season            | 32   
seasons           | 28   
seat              | 15   
seats             | 1    
second            | 101  
seconded          | 1    
secondly          | 107  
secrecy           | 2    
secret            | 10   
secretaries       | 1    
secretly          | 1    
secrets           | 4    
sect              | 28   
sectaries         | 1    
section           | 7    
sections          | 1    
sects             | 17   
secular           | 1    
secundum          | 1    
secure            | 33   
secured           | 11   
secures           | 5    
securing          | 4    
securities        | 1    
security          | 98   
sedition          | 1    
seditious         | 1    
see               | 47   
seed              | 13   
seeds             | 1    
seedtime          | 2    
seeing            | 2    
seek              | 13   
seeking           | 1    
seeks             | 1    
seem              | 182  
seemed            | 6    
seeming           | 1    
seemingly         | 1    
seems             | 338  
seen              | 15   
sees              | 3    
seige             | 1    
seigneurage       | 1    
seignorage        | 34   
seius             | 2    
seize             | 1    
seized            | 1    
seizure           | 1    
seldom            | 185  
seldomer          | 1    
select            | 1    
self              | 6    
selfish           | 3    
sell              | 142  
seller            | 5    
sellers           | 3    
selling           | 22   
sells             | 28   
selves            | 1    
senate            | 4    
send              | 37   
sending           | 22   
sends             | 6    
senega            | 4    
senegal           | 4    
sense             | 14   
sensible          | 25   
sensibly          | 9    
sent              | 66   
sentence          | 2    
sentiment         | 1    
sentiments        | 1    
separate          | 20   
separated         | 10   
separately        | 8    
separates         | 2    
separation        | 7    
september         | 1    
septier           | 1    
seq               | 2    
serious           | 9    
seriously         | 1    
serjeant          | 1    
serjeants         | 1    
servant           | 20   
servants          | 97   
serve             | 33   
served            | 20   
serves            | 8    
service           | 57   
serviceable       | 2    
services          | 15   
servile           | 7    
serving           | 6    
servitude         | 3    
servius           | 2    
session           | 4    
sessions          | 2    
sestertii         | 5    
sestertius        | 2    
set               | 69   
sets              | 10   
setting           | 6    
settle            | 10   
settled           | 9    
settlement        | 32   
settlements       | 37   
settlers          | 4    
settling          | 4    
seven             | 69   
sevenpence        | 5    
seventeen         | 8    
seventeenth       | 1    
seventh           | 2    
seventy           | 14   
several           | 160  
severally         | 3    
severe            | 14   
severely          | 4    
severest          | 2    
severity          | 6    
sew               | 1    
sewn              | 1    
sex               | 5    
sexes             | 4    
seymour           | 1    
shafts            | 1    
shaken            | 2    
shall             | 129  
sham              | 1    
shape             | 18   
shapes            | 3    
share             | 117  
shared            | 3    
shares            | 5    
sharing           | 3    
sharp             | 1    
sharpen           | 1    
she               | 49   
shearing          | 3    
shears            | 1    
shed              | 3    
sheep             | 21   
sheep’s           | 1    
sheet             | 2    
sheffield         | 5    
shekels           | 1    
shells            | 1    
shelter           | 4    
shepherd          | 10   
shepherd’s        | 2    
shepherds         | 25   
sheriff           | 1    
shetland          | 4    
shew              | 24   
shewn             | 13   
shews             | 1    
shewy             | 1    
shift             | 3    
shifting          | 1    
shilling          | 52   
shillings         | 256  
ship              | 27   
shipped           | 1    
shipping          | 20   
ships             | 55   
shirt             | 4    
shocking          | 1    
shoe              | 1    
shoemaker         | 8    
shoemakers        | 3    
shoes             | 10   
shop              | 30   
shopkeeper        | 11   
shopkeepers       | 8    
shopkeeping       | 1    
shops             | 9    
shore             | 4    
shores            | 1    
short             | 64   
shorter           | 7    
shortest          | 3    
shortly           | 1    
shortness         | 2    
shot              | 2    
should            | 487  
show              | 20   
showed            | 1    
shown             | 12   
shows             | 1    
shreds            | 1    
shroff            | 1    
shropshire        | 1    
shun              | 1    
shunned           | 1    
shuns             | 4    
shut              | 4    
siam              | 1    
siberia           | 2    
sic               | 1    
sicilian          | 2    
sicily            | 6    
sick              | 3    
sickness          | 1    
side              | 19   
sides             | 5    
siege             | 1    
sight             | 14   
sighted           | 1    
sign              | 3    
signal            | 2    
signalized        | 2    
signification     | 1    
signified         | 1    
signifies         | 4    
signify           | 1    
silence           | 3    
silent            | 4    
silently          | 1    
silesia           | 3    
silk              | 24   
silks             | 10   
silly             | 1    
silver            | 661  
similar           | 10   
simple            | 33   
simpler           | 1    
simplest          | 2    
simplicity        | 6    
simply            | 1    
sin               | 1    
since             | 104  
sincerity         | 2    
sinews            | 1    
singers           | 2    
single            | 66   
singly            | 2    
singular          | 9    
singularity       | 1    
sink              | 29   
sinking           | 26   
sinks             | 10   
sir               | 11   
sisters           | 1    
sit               | 1    
situated          | 14   
situation         | 89   
situations        | 14   
six               | 145  
sixpence          | 34   
sixpences         | 4    
sixteen           | 20   
sixteenth         | 22   
sixth             | 14   
sixty             | 39   
size              | 4    
sketches          | 1    
skilful           | 4    
skilfully         | 1    
skill             | 38   
skilled           | 5    
skimmed           | 1    
skin              | 6    
skins             | 17   
skirmish          | 1    
slackened         | 1    
slave             | 26   
slavery           | 12   
slaves            | 37   
sleep             | 3    
slender           | 3    
slight            | 4    
slightest         | 1    
slightly          | 1    
slip              | 1    
slippers          | 1    
slit              | 2    
sloth             | 1    
slothful          | 2    
slovenly          | 5    
slow              | 22   
slower            | 5    
slowest           | 1    
slowly            | 9    
slowness          | 1    
small             | 291  
smaller           | 129  
smallest          | 27   
smallness         | 4    
smattering        | 1    
smelting          | 4    
smith             | 14   
smith’s           | 1    
smiths            | 2    
smoke             | 3    
smoothers         | 1    
smoothness        | 1    
smuggle           | 8    
smuggled          | 8    
smuggler          | 7    
smugglers         | 1    
smuggling         | 33   
sneaking          | 1    
snuff             | 1    
so                | 1252 
soap              | 11   
sober             | 23   
soberest          | 2    
sobriety          | 2    
soccage           | 1    
social            | 6    
societies         | 16   
society           | 345  
soever            | 22   
soften            | 3    
softened          | 1    
soil              | 26   
soils             | 1    
sold              | 95   
soldier           | 18   
soldiers          | 40   
sole              | 50   
solely            | 1    
solemn            | 3    
solemnity         | 1    
solicit           | 2    
solicitation      | 2    
soliciting        | 1    
solid             | 14   
solomon           | 1    
solon             | 2    
solorzano         | 1    
some              | 1088 
somebody          | 3    
something         | 100  
sometime          | 1    
sometimes         | 400  
somewhat          | 164  
somewhere         | 4    
son               | 21   
sons              | 3    
soon              | 163  
sooner            | 14   
soonest           | 2    
sophisms          | 3    
sophistical       | 3    
sophistry         | 7    
sophists          | 1    
sordid            | 1    
sort              | 193  
sorter            | 1    
sorts             | 119  
sou               | 1    
sought            | 3    
soul              | 2    
souls             | 1    
sound             | 1    
source            | 40   
sources           | 23   
sous              | 3    
south             | 19   
southern          | 9    
sovereign         | 171  
sovereigns        | 27   
sovereignty       | 4    
sow               | 2    
sowed             | 1    
sower             | 1    
sowing            | 1    
space             | 3    
spacious          | 1    
spade             | 3    
spain             | 95   
spaniard          | 1    
spaniards         | 20   
spaniel           | 3    
spanish           | 57   
spare             | 13   
spared            | 8    
sparing           | 1    
sparingly         | 3    
spartans          | 2    
speak             | 3    
speaking          | 7    
special           | 3    
species           | 88   
specific          | 3    
specified         | 3    
spectator         | 1    
spectators        | 1    
speculation       | 10   
speculations      | 6    
speculative       | 8    
speech            | 1    
speedier          | 1    
speediest         | 2    
speedily          | 2    
speedy            | 9    
spend             | 25   
spending          | 6    
spends            | 4    
spendthrift       | 3    
spendthrifts      | 2    
spent             | 27   
sphere            | 2    
spice             | 2    
spiceries         | 5    
spices            | 2    
spin              | 1    
spindle           | 1    
spinner           | 4    
spinners          | 10   
spinning          | 2    
spirit            | 45   
spirited          | 7    
spiritous         | 8    
spirits           | 13   
spiritual         | 8    
spirituous        | 1    
spitalfields      | 2    
spite             | 20   
splendid          | 11   
splendour         | 9    
spoil             | 3    
spoiling          | 1    
spontaneous       | 4    
spontaneously     | 1    
spot              | 3    
spread            | 3    
spreading         | 2    
spreads           | 1    
spring            | 1    
springs           | 1    
spruce            | 2    
spun              | 1    
square            | 1    
squared           | 2    
squeezed          | 2    
squires           | 1    
sricks            | 1    
st                | 25   
stabilissimusque  | 1    
stability         | 3    
stable            | 7    
stables           | 3    
stack             | 2    
stadtholdership   | 1    
staff             | 1    
stage             | 5    
stages            | 5    
staid             | 1    
stained           | 1    
stall             | 1    
stallage          | 1    
stamp             | 28   
stamped           | 3    
stamps            | 3    
stand             | 14   
standard          | 86   
standards         | 1    
standing          | 59   
stands            | 8    
stannaries        | 1    
start             | 3    
starve            | 3    
starved           | 4    
starving          | 1    
stat              | 1    
state             | 417  
state’s           | 1    
stated            | 9    
statements        | 1    
states            | 81   
statesman         | 5    
statesmen         | 5    
station           | 11   
stationary        | 29   
stations          | 1    
statuaries        | 1    
statue            | 1    
statues           | 4    
status            | 4    
statute           | 53   
statutes          | 27   
statutory         | 1    
stay              | 1    
staying           | 1    
stead             | 4    
steadily          | 1    
steadiness        | 6    
steady            | 6    
stealing          | 1    
steam             | 1    
steel             | 3    
steps             | 2    
sterling          | 62   
steward           | 2    
stewards          | 2    
stick             | 1    
sticks            | 8    
still             | 328  
stinking          | 1    
stint             | 1    
stipend           | 3    
stipendiary       | 1    
stipends          | 1    
stipulate         | 3    
stipulated        | 8    
stipulation       | 1    
stirring          | 1    
stirs             | 1    
stivers           | 9    
stock             | 601  
stocked           | 4    
stockings         | 8    
stocks            | 19   
stoic             | 1    
stoics            | 1    
stolen            | 1    
stomach           | 1    
stone             | 8    
stones            | 15   
stood             | 1    
stop              | 17   
stopped           | 1    
stopping          | 1    
stops             | 3    
stopt             | 3    
store             | 5    
stored            | 8    
storehouse        | 1    
stores            | 11   
storey            | 1    
storeys           | 1    
storing           | 1    
storm             | 1    
storms            | 1    
story             | 1    
stowe             | 1    
straggling        | 1    
straight          | 1    
straights         | 1    
strain            | 1    
strait            | 1    
straiten          | 1    
straits           | 1    
strange           | 4    
strangers         | 5    
straw             | 1    
straying          | 1    
stream            | 12   
street            | 4    
streets           | 5    
strength          | 23   
strengthen        | 1    
strengthening     | 1    
strewed           | 1    
strict            | 17   
stricter          | 1    
strictest         | 1    
strictly          | 9    
strides           | 1    
string            | 1    
stript            | 2    
strong            | 15   
stronger          | 2    
strongest         | 2    
struck            | 2    
struggle          | 3    
strumpets         | 1    
stuart            | 1    
stuck             | 1    
student           | 7    
students          | 12   
studied           | 3    
studies           | 1    
studio            | 1    
study             | 23   
studying          | 1    
stuff             | 1    
stuffed           | 1    
stuffs            | 1    
stunt             | 4    
stunted           | 1    
stupid            | 4    
stupidity         | 3    
suabia            | 2    
subdivide         | 3    
subdivided        | 10   
subdivision       | 1    
subdivisions      | 5    
subdue            | 3    
subdued           | 2    
subduing          | 1    
subject           | 141  
subjected         | 42   
subjecting        | 4    
subjection        | 1    
subjects          | 73   
subjoined         | 1    
sublime           | 2    
submission        | 2    
submit            | 12   
submits           | 2    
submitted         | 4    
submitting        | 2    
subordinate       | 8    
subordination     | 20   
subscribe         | 2    
subscribed        | 8    
subscribers       | 8    
subscription      | 7    
subscriptions     | 6    
subsequent        | 25   
subservient       | 9    
subsidiary        | 2    
subsidies         | 10   
subsidy           | 33   
subsist           | 13   
subsisted         | 5    
subsistence       | 162  
subsisting        | 1    
subsists          | 10   
substance         | 2    
substances        | 4    
substantial       | 2    
substitute        | 2    
substituted       | 3    
substitutes       | 1    
substituting      | 2    
substitution      | 2    
substitutions     | 1    
subtleties        | 2    
subtlety          | 1    
suburbs           | 1    
subversion        | 1    
subversive        | 2    
succeed           | 4    
succeeded         | 11   
succeeding        | 4    
succeeds          | 5    
success           | 32   
successes         | 1    
successful        | 17   
successfully      | 9    
succession        | 19   
successions       | 5    
successive        | 11   
successively      | 10   
successor         | 1    
successors        | 6    
such              | 991  
sudden            | 15   
suddenly          | 5    
suddenness        | 1    
sue               | 3    
sued              | 2    
sues              | 1    
suetonius         | 1    
suffer            | 40   
sufferance        | 1    
suffered          | 17   
suffering         | 5    
suffers           | 9    
sufficiency       | 2    
sufficient        | 223  
sufficiently      | 61   
sugar             | 70   
sugars            | 7    
suggest           | 1    
suggested         | 3    
suggestion        | 2    
